,Id,Date,Market_participation,Producer_merchant_processor_user_longs,Producer_merchant_processor_user_shorts,Swap_dealer_longs,Swap_dealer_shorts,Swap_dealer_spreads,Money_manager_longs,Money_manager_shorts,Money_manager_spreads,Other_reportable_longs,Other_reportable_shorts,Other_reportable_spreads,Total_reportable_longs,Total_reportable_shorts,Non_reportable_longs,Non_reportable_shorts,GOLD,Net_Producer_Pos,Net_Swap_Dealer_Pos,Net_Money_Manager_Pos,Net_Other_Reportable_Pos,Price_Change,Target_Class,SMA_10,SMA_50,Turning_Point,Trader_Cluster,Anomaly_Zscore,Anomaly_IsolationForest,Anomaly,Volatility_10d,Price_Change_Z,Extreme_Event
73,73,2012-05-13,3155.5,1943.668,1958.74,138.384,610.4639999999999,52.756,106.344,45.576,25.428,393.432,51.012,65.792,2725.9040000000005,2810.008,416.396,332.652,1604.5,-15.072000000000116,-472.0799999999999,60.768,342.42,-0.0348291626564004,1.0,1658.7900000000002,1675.304,0,0,False,False,False,0.02610221886903122,-1.5806595970630495,1
74,74,2012-05-20,3283.4,2007.072,1980.608,163.184,580.3,36.44,109.712,34.924,37.56,430.168,60.904,49.676,2833.916,2780.64,436.324,489.88,1557.1,26.46400000000017,-417.116,74.78800000000001,369.264,-0.0295419133686507,0.4,1647.2900000000002,1675.728,0,0,False,False,False,0.019417884882397044,-1.341857231398262,0
75,75,2012-05-27,4509.6,2623.4466666666663,2637.48,269.32666666666665,944.5066666666668,95.92,169.48,99.92666666666668,54.193333333333335,575.8,44.24666666666667,12.173333333333336,3800.733333333333,3888.84,693.8666666666667,606.66,1576.6,-14.033333333333758,-675.1800000000001,69.55333333333331,531.5533333333333,0.0125232804572603,1.0,1635.53,1676.394,0,0,False,False,False,0.019339002635455516,0.5580470952333116,0
76,76,2012-06-03,3323.44,1975.344,2065.98,169.16,602.3919999999999,71.2,156.24,50.228,19.956,426.068,71.42399999999999,47.424,2865.7,2929.152,444.42,381.528,1548.7,-90.63599999999995,-433.232,106.012,354.64400000000006,-0.0176963085119877,0.0,1625.7,1676.892,-1,0,False,False,False,0.01836330084038085,-0.806842082962663,0
77,77,2012-06-10,3725.4,2064.346666666667,2061.12,228.76,333.14000000000004,101.56666666666666,199.94666666666663,-21.48,33.28,453.7266666666666,55.0,2.5866666666666664,3084.6066666666666,2565.9,625.9266666666666,1145.2666666666669,1615.2,3.2266666666669157,-104.38000000000002,221.42666666666665,398.7266666666666,0.0429392393620455,1.0,1618.73,1678.276,0,0,False,False,False,0.022479274229950028,1.9318054609027002,1
78,78,2012-06-17,4328.333333333333,2266.286666666667,2405.213333333333,296.67333333333335,590.1733333333334,110.60666666666664,241.4,10.473333333333334,4.7,500.8733333333333,52.66,4.6,3425.6133333333337,3178.86,888.0533333333334,1135.0733333333335,1612.7,-138.92666666666628,-293.50000000000006,230.92666666666668,448.21333333333325,-0.0015477959385834,0.0,1613.0,1680.536,0,0,False,False,False,0.022422559975527414,-0.07748305435938159,0
79,79,2012-06-24,4493.6,2773.546666666667,2511.226666666667,340.53333333333336,655.6866666666667,241.31333333333333,228.54666666666668,12.046666666666663,11.48,630.9599999999999,108.41333333333334,103.98666666666666,4331.053333333333,3644.486666666666,147.71333333333334,834.8466666666667,1622.2,262.32000000000016,-315.15333333333336,216.50000000000003,522.5466666666666,0.0058907422335214,1.0,1609.27,1682.726,1,0,False,False,False,0.02257008841777217,0.258483800220777,0
80,80,2012-07-01,4544.033333333334,2778.413333333333,2789.673333333333,366.26666666666665,1207.0,210.7133333333333,283.6666666666667,14.259999999999998,19.726666666666667,568.6866666666666,28.24666666666667,72.39333333333333,4300.46,4342.246666666667,228.64,187.52,1574.0,-11.260000000000218,-840.7333333333333,269.4066666666667,540.4399999999999,-0.0297127357909012,0.0,1601.64,1682.96,0,0,False,False,False,0.024220436343640538,-1.3495725473067672,0
81,81,2012-07-08,3825.3,2346.233333333333,2141.3866666666668,288.06000000000006,941.08,187.32,220.33333333333331,44.3,19.73333333333333,432.26,63.49333333333333,93.23333333333332,3587.92,3491.1066666666666,222.08,319.66,1621.8,204.84666666666635,-653.0199999999999,176.03333333333336,368.76666666666665,0.0303684879288437,1.0,1599.52,1683.374,0,0,False,False,False,0.02660737912577378,1.3640385528078,0
82,82,2012-07-15,3969.933333333333,2423.74,2269.4,288.68,944.56,193.39333333333332,222.24000000000004,14.513333333333332,44.31333333333334,463.03333333333336,53.806666666666665,84.57999999999998,3720.866666666667,3605.346666666667,233.9333333333333,350.3533333333333,1579.8,154.3399999999997,-655.8799999999999,207.72666666666672,409.2266666666667,-0.0258971513133555,0.0,1591.26,1682.634,0,0,False,False,False,0.027257536274165974,-1.1772389670190186,0
83,83,2012-07-22,4206.933333333333,2483.1266666666666,2417.7066666666665,319.3533333333333,977.5933333333334,171.53333333333333,413.73333333333335,67.67333333333333,20.566666666666663,380.2533333333333,47.96666666666667,84.55333333333333,3873.9666666666662,3788.36,317.8,404.47333333333336,1589.5,65.42000000000007,-658.24,346.06,332.28666666666663,0.0061400177237624,1.0,1589.76,1681.586,0,0,False,False,False,0.025238365467642448,0.2697425046116827,0
84,84,2012-07-29,4464.866666666667,2826.853333333333,2715.1533333333336,282.74,986.6266666666668,183.59333333333333,362.8666666666667,63.96666666666667,17.666666666666668,449.17333333333335,47.96,-6.833333333333335,4116.84,4008.8,332.86,441.8,1576.2,111.69999999999936,-703.8866666666668,298.9,401.21333333333337,-0.0083674111355771,0.0,1591.6699999999998,1678.31,0,0,False,False,False,0.023364027937257628,-0.38549581360999613,0
85,85,2012-08-05,4728.5,3085.6933333333336,2810.2466666666664,361.74,983.96,202.48,275.56000000000006,66.47333333333333,21.666666666666668,456.86,81.24,23.42,4428.240000000001,4190.606666666667,284.86,523.86,1610.5,275.4466666666672,-622.2199999999999,209.08666666666676,375.62,0.0217611978175358,1.0,1595.06,1674.872,0,0,False,False,False,0.024023216044247172,0.9752841876020936,0
86,86,2012-08-12,3507.333333333333,2346.3866666666668,1886.84,127.26666666666668,730.5866666666667,195.5,71.53333333333333,18.973333333333336,17.84,366.66,78.78666666666666,12.806666666666668,3138.766666666667,2941.9933333333333,353.5,551.0733333333334,1609.7,459.54666666666685,-603.32,52.56,287.87333333333333,-0.0004967401428127,1.0,1601.16,1669.9,0,0,False,False,False,0.023020280557553095,-0.03001137356360916,0
87,87,2012-08-19,4063.433333333333,2653.02,2223.4466666666663,248.83333333333331,938.2666666666668,229.3733333333333,192.89333333333332,26.933333333333334,16.4,325.67333333333335,325.36,44.14,3711.113333333333,3804.7866666666655,337.12,244.41333333333336,1599.4,429.5733333333337,-689.4333333333333,165.96,0.3133333333333894,-0.0063987078337578,0.0,1599.58,1665.3380000000002,0,0,False,False,False,0.01864427555973778,-0.2965779320840015,0
88,88,2012-08-26,4136.366666666667,2684.54,2351.026666666666,259.55333333333334,891.8866666666668,216.0133333333333,194.32,27.773333333333333,6.6000000000000005,394.36,252.82666666666668,35.72666666666667,3792.013333333333,3782.726666666667,329.12,339.5066666666666,1639.9,333.5133333333333,-632.3333333333335,166.54666666666668,141.53333333333333,0.0253219957484056,0.0,1602.3,1660.724,0,0,False,False,False,0.020383761893569927,1.136110152724668,0
89,89,2012-09-02,4525.833333333333,2850.64,2472.64,265.4,1171.8133333333333,195.38,541.8266666666666,14.473333333333334,5.120000000000001,382.7866666666666,229.1733333333333,35.71333333333334,4277.393333333333,4124.506666666667,233.34,387.06,1666.5,378.0,-906.4133333333332,527.3533333333332,153.61333333333332,0.0162205012500762,0.0,1606.73,1657.504,0,0,False,False,False,0.020866683790143437,0.7250346957149318,0
90,90,2012-09-09,4164.5,2702.3400000000006,2187.893333333333,288.1266666666667,1294.3533333333332,170.54,419.0533333333333,14.993333333333332,7.36,365.0866666666667,96.51333333333334,35.92666666666666,3989.673333333333,3808.1,159.72666666666666,341.7333333333333,1693.6,514.4466666666672,-1006.2266666666663,404.06,268.5733333333334,0.0162616261626162,0.0,1618.69,1655.2380000000005,0,0,False,False,False,0.017710328010778324,0.7268921315701058,0
91,91,2012-09-16,4335.933333333333,2779.0333333333333,2265.9266666666667,259.4533333333333,1262.9666666666667,186.9333333333333,530.2933333333333,25.07333333333333,9.613333333333332,302.59333333333336,176.78666666666666,10.393333333333334,4079.266666666667,3938.213333333333,241.4333333333333,383.1866666666666,1732.3,513.1066666666666,-1003.5133333333332,505.22,125.8066666666667,0.0228507321681625,0.0,1629.7400000000002,1656.8719999999998,0,0,False,False,False,0.01676569730557783,1.0244937796305111,0
92,92,2012-09-23,4654.5,3060.02,2523.413333333333,273.4933333333333,1178.3933333333334,182.4333333333333,495.3733333333333,295.7333333333333,10.613333333333332,310.4933333333333,78.48,73.38000000000001,4406.92,4343.08,232.34666666666664,297.0533333333333,1768.7,536.606666666667,-904.9,199.64,232.0133333333333,0.0210125266986087,1.0,1648.63,1659.9520000000002,0,0,False,False,False,0.012685529811228695,0.9414699252939157,0
93,93,2012-09-30,4935.833333333333,3237.2,2605.0066666666667,307.52666666666664,1215.1866666666667,194.95333333333332,546.24,360.9333333333333,24.9,362.1666666666667,86.88000000000001,51.22,4725.48,4539.9,195.1533333333333,381.3,1763.9,632.1933333333332,-907.66,185.30666666666667,275.2866666666667,-0.0027138576355515,0.0,1666.0700000000002,1662.036,0,0,False,False,False,0.013385480717241527,-0.13014905828551634,0
94,94,2012-10-07,3853.2,2512.08,1965.2066666666665,128.66,726.3533333333334,171.73333333333332,618.34,385.32666666666665,18.64666666666667,236.07333333333332,25.226666666666667,16.380000000000003,3702.42,3309.793333333333,135.71333333333334,529.04,1772.7,546.8733333333334,-597.6933333333334,233.01333333333335,210.8466666666667,0.0049889449515279,1.0,1685.72,1664.456,1,0,False,False,False,0.011869129413892357,0.21775348610657744,0
95,95,2012-10-14,5585.2,4027.32,2878.48,171.16,587.42,183.64,902.6,536.96,0.0,0.0,37.52,27.72,5313.219999999999,4252.92,259.98,1321.28,1763.0,1148.8399999999997,-416.26,365.64,-37.52,-0.0054718790545496,1.0,1700.97,1665.724,0,0,False,False,False,0.012459786216082123,-0.2547170526369262,0
96,96,2012-10-21,5934.3,4248.66,3227.1,142.54000000000002,1332.28,171.0,936.2,531.8399999999999,0.0,81.47999999999999,-16.6,81.82000000000001,5662.52,5328.84,259.58000000000004,594.46,1744.7,1021.56,-1189.74,404.3600000000001,98.07999999999998,-0.0103800340328984,1.0,1714.47,1666.3819999999998,0,0,False,False,False,0.013646162129566423,-0.47639735483011914,0
97,97,2012-10-28,5673.3,4224.4400000000005,3013.36,95.0,1357.92,180.62,851.3799999999999,261.24,0.0,8.38,0.0,85.08,5445.7,4899.02,215.2,763.48,1708.3,1211.0800000000008,-1262.92,590.1399999999999,8.38,-0.0208631856479624,0.0,1725.36,1664.564,-1,0,False,False,False,0.01593630584272428,-0.9498763358761199,0
98,98,2012-11-04,6216.0,4298.9400000000005,3310.36,82.2,1223.3200000000002,328.62,872.5,441.36,0.0,94.04,0.0,91.08,5768.38,5395.56,435.42,809.8399999999999,1712.1,988.5800000000008,-1141.12,431.14,94.04,0.0022244336474857,0.0,1732.58,1663.162,0,0,False,False,False,0.01455504940098804,0.09289237149223342,0
99,99,2012-11-11,4694.4,2945.5800000000004,2484.52,0.2199999999999988,981.16,213.82,703.86,186.02,0.0,143.45999999999998,151.6,14.139999999999995,4022.3,4032.08,659.7,651.72,1715.0,461.0600000000004,-980.94,517.84,-8.140000000000015,0.0016938262951931,0.0,1737.4299999999998,1663.414,0,0,False,False,False,0.013958346776426897,0.06892711393190165,0
100,100,2012-11-18,5443.9,3808.66,2847.82,-0.7599999999999995,996.42,252.72,727.48,336.16,0.0,68.72,193.22,88.88,4946.88,4716.04,484.82,717.26,1724.8,960.8399999999996,-997.18,391.3200000000001,-124.5,0.0057142857142857,1.0,1740.55,1663.642,0,0,False,False,False,0.013220580777630983,0.25051401632424475,0
101,101,2012-11-25,5586.0,3684.6,2780.46,2.62,1133.08,224.34,738.28,341.2,0.0,211.22,162.6,72.06,4934.52,4714.54,639.48,860.6600000000001,1723.6,904.14,-1130.46,397.08,48.619999999999976,-0.00069573283859,0.0,1739.6799999999998,1663.556,0,0,False,False,False,0.010983207384772235,-0.03899901986425437,0
102,102,2012-12-02,5689.1,3967.480000000001,2580.34,81.4,1080.46,372.66,617.64,331.18,20.14,91.82,200.46,162.28,5314.219999999999,4747.92,362.88,930.58,1742.3,1387.1400000000003,-999.06,286.46,-108.63999999999996,0.0108493850081226,1.0,1737.0400000000002,1665.204,1,0,False,False,False,0.00908236181372605,0.4824444195554766,0
103,103,2012-12-09,4190.6,2779.3,1687.62,133.06,689.12,179.68,469.58,135.86,-6.7,90.62,225.92,170.28,3816.84,3081.9800000000005,361.76,1097.22,1694.4,1091.68,-556.06,333.72,-135.29999999999998,-0.027492395109912,0.0,1730.0899999999997,1666.78,0,0,False,False,False,0.012278494410348029,-1.249289285000508,0
104,104,2012-12-16,5035.2,3532.5800000000004,2610.12,61.720000000000006,726.1,264.62,532.1800000000001,200.82,0.0,107.12,213.28000000000003,157.64,4656.88,4172.38,366.92,851.4200000000001,1708.2,922.4600000000004,-664.38,331.36000000000007,-106.16000000000004,0.0081444759206799,1.0,1723.64,1669.06,0,0,False,False,False,0.012570627159214484,0.36027528134478043,0
105,105,2012-12-23,5406.5,3717.02,2709.28,76.9,800.8,309.5,638.8,200.76,0.0,134.68,159.07999999999998,157.6,5035.5,4337.04,359.4,1058.06,1669.5,1007.7399999999998,-723.9,438.04,-24.399999999999977,-0.0226554267650158,1.0,1714.2900000000002,1670.44,0,0,False,False,False,0.013949562243714238,-1.0308241776178908,0
106,106,2012-12-30,5519.8,4126.6,3171.92,76.88,730.36,390.82,603.22,200.74,0.0,124.66,189.68,157.57999999999998,5480.780000000001,4840.92,27.620000000000005,667.6800000000001,1658.6,954.6800000000004,-653.48,402.48,-65.02000000000001,-0.0065289008685235,0.0,1705.6799999999998,1670.9819999999995,-1,0,False,False,False,0.013847934051983302,-0.30245819287805226,0
107,107,2013-01-06,5569.3,4056.4,3108.42,76.88,756.14,366.22,603.2,200.72,0.0,159.54000000000002,198.1,157.57999999999998,5420.8,4786.9800000000005,137.1,771.12,1675.8,947.98,-679.26,402.48,-38.55999999999997,0.0103701917279632,1.0,1702.4299999999998,1671.386,0,0,False,False,False,0.013376996265688675,0.46080131504404975,0
108,108,2013-01-13,4230.2,2786.76,3028.98,-2.2,372.24,326.56,-103.44,-100.0,0.0,316.82,-96.6,55.98,3380.9,3586.78,838.1,633.22,1662.2,-242.22000000000023,-374.44,-3.440000000000012,413.42,-0.0081155269125193,0.0,1697.44,1671.34,0,0,False,False,False,0.013427655241352652,-0.37411928395038546,0
109,109,2013-01-20,5242.6,3962.12,3653.6,242.78000000000003,641.1600000000001,296.64,-65.5,0.0,0.0,311.48,0.0,97.28,4844.9800000000005,4688.26,386.22,544.14,1683.9,308.52,-398.38000000000005,-65.5,311.48,0.0130549873661411,0.0,1694.33,1670.2620000000002,0,0,False,False,False,0.014308592536482489,0.5820620150471432,0
110,110,2013-01-27,5458.1,3747.36,3921.78,162.22,726.46,313.48,0.0,0.0,0.0,443.68,0.0,-16.52,4650.42,4944.6,796.08,503.5,1693.2,-174.42000000000053,-564.24,0.0,443.68,0.005522893283449,1.0,1691.17,1669.198,1,0,False,False,False,0.014297644325306546,0.24186964138243247,0
111,111,2013-02-03,6970.4,5742.24,4936.4800000000005,200.78,1308.04,397.54,0.0,0.0,0.0,450.34,0.0,3.62,6794.74,6645.3,163.45999999999998,314.9,1660.8,805.7599999999993,-1107.26,0.0,450.34,-0.0191353649893692,0.0,1684.89,1668.096,0,0,False,False,False,0.015299859499858954,-0.8718380898504333,0
112,112,2013-02-10,6067.9,4830.12,3557.4800000000005,88.7,1186.04,367.18,0.0,0.0,0.0,274.96,0.0,24.86,5586.02,5135.38,469.68,921.92,1672.4,1272.6399999999994,-1097.34,0.0,274.96,0.0069845857418111,1.0,1677.9,1666.402,0,0,False,False,False,0.014938903109610008,0.3078880184126197,0
113,113,2013-02-17,6588.7,4934.9,4027.36,162.56,1377.84,359.92,0.0,0.0,0.0,489.96,0.0,12.74,5960.280000000001,5777.68,616.22,800.42,1648.7,907.54,-1215.28,0.0,489.96,-0.0141712508969146,1.0,1673.33,1663.608,0,0,False,False,False,0.013089247112184031,-0.6476303545626948,0
114,114,2013-02-24,7251.2,5311.06,4266.86,51.04,1385.9,485.88,0.0,0.0,0.0,832.1,180.34,-7.5,6672.9800000000005,6311.08,566.42,929.32,1603.6,1044.1999999999998,-1334.86,0.0,651.76,-0.0273548856674956,0.0,1662.87,1662.2380000000005,0,0,False,False,False,0.014566084744897704,-1.2430785734635343,0
115,115,2013-03-03,8241.9,5036.219999999999,4964.54,399.16,1457.14,464.58,0.0,0.0,0.0,1630.6799999999998,158.18,144.24,7675.68,7188.660000000001,554.42,1042.44,1615.2,71.67999999999938,-1057.98,0.0,1472.4999999999998,0.0072337241207285,1.0,1657.44,1660.658,0,0,False,True,True,0.013864650151773022,0.3191405300733072,0
116,116,2013-03-10,6589.0,4262.88,3518.4,492.32,1464.66,463.22,70.94,0.0,0.0,714.1200000000001,140.5,194.26,6198.14,5781.04,379.06000000000006,796.5600000000001,1574.9,744.48,-972.34,70.94,573.6200000000001,-0.0249504705299653,0.0,1649.0700000000002,1659.2159999999997,-1,0,False,False,False,0.015483355018203377,-1.1344814577170141,0
117,117,2013-03-17,7285.0,4545.76,3964.2,469.06000000000006,1432.5,611.76,47.34,0.0,0.0,827.3799999999999,142.2,244.3,6746.02,6394.76,527.1800000000001,879.04,1591.7,581.5600000000004,-963.44,47.34,685.1799999999998,0.0106673439583464,0.0,1640.6600000000003,1657.352,0,0,False,False,False,0.015516499941841897,0.4742224063745623,0
118,118,2013-03-24,7376.7,4804.52,4070.64,354.16,1419.2,573.0600000000001,137.5,0.0,0.0,753.5600000000001,142.18,277.2,6900.4,6482.08,464.5,883.6200000000001,1611.3,733.8799999999992,-1065.04,137.5,611.3800000000001,0.0123138782433875,1.0,1635.5700000000002,1656.178,0,0,False,False,False,0.01638516359406085,0.5485892956617784,0
119,119,2013-03-31,4222.95,2722.3,2431.71,186.45,720.29,327.63,31.2,0.0,22.54,457.65,113.66,190.65,3938.31,3806.38,273.04,406.17,1595.7,290.59000000000015,-533.8399999999999,31.2,343.99,-0.0096816235337925,1.0,1626.75,1654.902,0,0,False,False,False,0.015463939098873173,-0.44485314907873913,0
120,120,2013-04-07,3059.6,1938.83,1552.69,209.45,513.77,185.23,25.8,24.95,-7.5,97.2,81.17999999999999,172.72,2621.62,2523.45,426.28,525.35,1575.1,386.1399999999999,-304.32,0.8500000000000014,16.02000000000001,-0.0129096948047879,0.0,1614.94,1653.398,0,0,False,False,False,0.015131196640907356,-0.5906512785208877,0
121,121,2013-04-14,3646.3,2588.69,2024.45,57.58,575.1899999999999,281.62,30.09,6.43,20.14,322.73999999999995,142.19,138.01999999999998,3439.28,3188.44,195.52000000000004,446.86,1586.2,564.2399999999996,-517.6099999999999,23.66,180.54999999999995,0.0070471716081519,1.0,1607.48,1652.2619999999995,0,0,False,False,False,0.015082505017981055,0.3107147534738909,0
122,122,2013-04-21,3622.2,2501.33,2003.4,89.44,585.04,250.18,30.09,16.14,13.44,291.89,109.12,153.2,3329.6800000000003,3130.13,281.02000000000004,481.17,1386.8,497.92999999999984,-495.6,13.949999999999996,182.77,-0.1257092422140966,0.0,1578.92,1646.75,0,0,False,False,False,0.0406216987213077,-5.685322874519118,1
123,123,2013-04-28,3802.7,2558.55,2098.08,87.67,614.24,278.4,30.09,14.04,13.44,399.81,151.05,132.71999999999997,3500.7699999999995,3301.87,290.73,489.83,1408.6,460.47000000000025,-526.57,16.049999999999997,248.76,0.0157196423420824,0.0,1554.91,1642.832,0,0,False,False,False,0.04199107656056523,0.7024130477494532,0
124,124,2013-05-05,3893.2,2514.63,2118.0,142.36,582.2,301.09000000000003,30.09,12.24,43.65,383.14,228.68,146.87,3561.94,3433.1400000000003,319.96000000000004,449.06000000000006,1472.1,396.6300000000001,-439.84,17.849999999999994,154.45999999999998,0.0450802214965213,1.0,1541.76,1641.1319999999998,0,0,False,False,False,0.04566440510292072,2.0285044381465873,1
125,125,2013-05-12,5373.5,3606.06,2832.84,146.92000000000002,932.76,360.28000000000003,60.2,98.76,26.94,392.04,332.46,-1.0600000000000025,4592.36,4583.96,770.14,778.74,1448.8,773.2199999999998,-785.8399999999999,-38.56,59.579999999999984,-0.0158277290944908,1.0,1525.12,1638.576,0,0,False,False,False,0.045418247034545736,-0.7224463677152917,0
126,126,2013-05-19,5811.9,3732.14,3192.76,306.6,1011.08,369.14,69.22,-37.1,53.86,413.56000000000006,275.52,107.92,5053.46,4974.18,747.4399999999999,827.1200000000001,1424.5,539.3800000000006,-704.4799999999999,106.32,138.04000000000008,-0.0167725013804527,1.0,1510.08,1636.092,0,0,False,False,False,0.04518868503150548,-0.7651176783767669,0
127,127,2013-05-26,6066.0,3968.980000000001,3397.7,191.22,1029.62,363.04,207.84,0.0,34.04,474.14,298.0,70.26,5310.52,5193.66,744.48,861.74,1377.6,571.2800000000007,-838.4000000000001,207.84,176.14,-0.0329238329238329,0.0,1488.67,1631.34,0,0,False,False,False,0.04518240712687944,-1.4946040277592183,1
128,128,2013-06-02,3328.1,2145.57,1849.89,122.29,530.85,173.49,89.39,0.0,19.57,277.36,176.88,86.05,2914.73,2837.63,402.0700000000001,479.77,1378.9,295.68000000000006,-408.56,89.39,100.48000000000002,0.0009436701509872,0.5,1465.4299999999998,1626.664,0,0,False,False,False,0.044603715760450496,0.03504577940330265,0
129,129,2013-06-09,4528.6,2921.6400000000003,2480.04,218.9,692.74,222.76,95.58,0.0,-18.3,255.06,286.16,183.22,3879.88,3847.64,637.52,670.5600000000001,1397.1,441.6000000000004,-473.84,95.58,-31.09999999999997,0.0131989266806873,1.0,1445.5700000000002,1622.162,0,0,False,False,False,0.045457232868501854,0.5885631363211942,0
130,130,2013-06-16,2803.7,1948.42,1610.62,105.83,413.37,133.42000000000002,90.87,0.0,-0.2,160.43,166.99,20.48,2460.05,2345.27,332.45,447.73,1377.0,337.79999999999995,-307.54,90.87,-6.560000000000002,-0.014386944384797,1.0,1425.76,1618.2220000000002,0,0,False,False,False,0.045462140170990484,-0.6573723039888639,0
131,131,2013-06-23,3014.45,2033.97,1687.87,93.92,419.56000000000006,147.53,124.41,0.0,0.0,206.9,247.89,26.360000000000003,2633.8,2529.41,369.65,474.34,1366.6,346.0999999999999,-325.64000000000004,124.41,-40.99000000000001,-0.0075526506899056,0.525,1403.8,1613.118,0,0,False,False,False,0.045001633444596685,-0.3486965799655276,0
132,132,2013-06-30,5614.6,3796.2,3166.78,247.64,830.1200000000001,267.28000000000003,202.36,0.0,0.0,327.18,417.98,36.54,4877.8,4718.5,725.8,885.5,1274.8,629.4200000000001,-582.4800000000001,202.36,-90.8,-0.0671740084882188,1.0,1392.6,1607.0179999999998,0,0,False,False,False,0.030205757024160965,-3.0415375094393906,1
133,133,2013-07-07,3913.1,2442.42,2289.6,314.1,316.9,70.32000000000001,221.28000000000003,0.0,0.0,252.26,299.82,26.94,3328.5,3004.78,573.4,897.9200000000001,1243.4,152.82000000000016,-2.7999999999999545,221.28000000000003,-47.56,-0.0246313147160337,0.0,1376.08,1600.096,-1,0,False,False,False,0.02937328488229853,-1.1200665589228294,0
134,134,2013-07-14,4674.3,3170.28,2779.78,159.48,485.32,-16.74,247.04,0.0,0.0,277.2,351.72,30.14,3868.38,3631.2,794.72,1032.7,1245.9,390.5,-325.84000000000003,247.04,-74.51999999999998,0.0020106160527586,0.0,1353.4599999999998,1593.49,0,0,False,False,False,0.02240376387107423,0.08323514811146901,0
135,135,2013-07-21,5194.0,3471.6,3063.9,116.18,526.26,58.0,363.9,0.0,0.0,349.3,369.16,45.46,4405.64,4063.980000000001,777.36,1119.62,1290.4,407.6999999999998,-410.08,363.9,-19.85999999999996,0.0357171522594108,0.0,1337.62,1587.088,0,0,False,False,False,0.02780572440674047,1.6056147724586634,1
136,136,2013-07-28,5260.8,3750.3,3129.08,129.52,669.5,163.88,461.5,0.0,0.0,350.22,384.16,40.36,4897.2,4388.38,352.6,862.0200000000001,1334.7,621.2200000000003,-539.98,461.5,-33.94,0.0343304401735895,1.0,1328.64,1581.5880000000002,0,0,False,False,False,0.031153484114852997,1.5429829371568293,1
137,137,2013-08-04,5254.9,3602.92,3097.04,316.18,654.96,297.72,452.58,0.0,0.0,387.02,376.64,40.36,5097.6,4467.52,146.1,776.9799999999999,1324.0,505.87999999999965,-338.78000000000003,452.58,10.379999999999995,-0.0080167827976325,1.0,1323.28,1576.08,0,0,False,False,False,0.029729008844183016,-0.36965943593734063,0
138,138,2013-08-11,4420.2,3205.28,2789.6400000000003,76.58,564.52,189.08,307.6,0.0,0.0,312.02,228.78000000000003,40.38,4132.34,3813.82,276.86,595.98,1283.2,415.6399999999999,-487.94,307.6,83.23999999999995,-0.0308157099697884,0.0,1313.71,1568.946,0,0,False,False,False,0.030869436422833466,-1.3993891587148408,0
139,139,2013-08-18,4925.4,3497.34,3203.12,262.22,487.86,243.86,293.6,0.0,0.0,395.14,277.96,40.36,4733.32,4253.9400000000005,181.08,661.0600000000001,1321.2,294.22000000000025,-225.64000000000004,293.6,117.18,0.0296134663341645,0.0,1306.12,1562.04,0,0,False,False,False,0.03244329621689034,1.3299374667562796,0
140,140,2013-08-25,5025.3,3679.54,3176.82,258.2,543.5600000000001,209.88,287.9,0.0,0.0,354.26,277.92,40.36,4830.92,4249.34,183.38,765.5600000000001,1373.1,502.7199999999998,-285.36000000000007,287.9,76.34000000000003,0.0392824704813805,0.0,1305.73,1555.63,0,0,False,False,False,0.03506757151756315,1.7666448997361506,1
141,141,2013-09-01,5260.4,3920.5,3311.74,281.34000000000003,649.08,201.7,296.16,0.0,0.0,360.8,224.94,40.66,5102.16,4428.92,147.44,821.0799999999999,1420.6,608.7599999999998,-367.74,296.16,135.86,0.0345932561357511,1.0,1311.13,1549.396,1,0,False,False,False,0.03652447990682981,1.5548532065697114,1
142,142,2013-09-08,4091.1,2865.44,2092.48,268.72,608.54,191.58,106.16,0.0,0.0,178.38000000000002,-2.8399999999999976,24.94,3635.82,2914.5,444.48,1166.0,1411.7,772.96,-339.82,106.16,181.22000000000003,-0.0062649584682527,1.0,1324.8200000000002,1542.256,0,0,False,False,False,0.02711123118127845,-0.2905370470887007,0
143,143,2013-09-15,4827.2,3408.62,2591.68,230.74,885.28,200.44,113.36,0.0,0.0,239.02,78.74,30.12,4222.9,3785.68,594.1,1030.92,1363.7,816.94,-654.54,113.36,160.27999999999997,-0.0340015584047602,1.0,1336.85,1534.2520000000002,0,0,False,False,False,0.028585355901963313,-1.5432802638086436,1
144,144,2013-09-22,5337.0,3746.42,3121.96,423.22,885.54,176.62,246.22,0.0,0.0,238.94,78.7,30.12,4862.32,4292.36,464.28,1034.04,1309.4,624.4599999999996,-462.32,246.22,160.24,-0.0398181418200483,0.0,1343.2,1524.986,0,0,False,False,False,0.032604436944967674,-1.805990380934319,1
145,145,2013-09-29,5644.3,4462.0,3866.62,243.94,829.46,198.8,168.76,0.0,0.0,238.88,78.67999999999999,30.12,5343.1,5003.1,290.6,630.8,1316.0,595.3800000000001,-585.52,168.76,160.20000000000005,0.0050404765541469,1.0,1345.7599999999998,1516.046,0,0,False,False,False,0.03083673698516097,0.22008094750326757,0
146,146,2013-10-06,4238.4,2940.76,2247.06,304.58000000000004,688.38,105.18,190.72,0.0,0.0,-119.0,-39.2,-15.0,3408.04,2986.62,819.36,1241.58,1286.0,693.6999999999998,-383.8,190.72,-79.8,-0.0227963525835865,0.0,1340.89,1506.872,0,0,False,False,False,0.029526717725905222,-1.0371891922079732,0
